filepath,entropy,magic_mismatch,is_executable,file_size,modification_hour,size_zscore,anomaly_score,is_anomaly
/etc/networks,4.282574059579656,0,0,53,8,-0.19955601185487334,0.25403642483327216,0
/etc/find.codes,0.0,0,0,0,8,0.0,-0.017354467562334497,1
/etc/autofs.conf,4.852100188613601,0,0,1932,8,-0.22173371094796507,0.25923342520521137,0
/etc/ftpusers,4.430897151634985,0,0,119,8,-0.19888608831558435,0.25955837740453286,0
/etc/profile,4.94967597539189,0,0,189,8,-0.19817556334967176,0.25800996431164674,0
/etc/csh.cshrc,4.8036013153285975,0,0,189,8,0.0,0.25886715740853417,0
/etc/ntp_opendirectory.conf,3.6211755429194707,0,0,23,8,-0.6227202190259153,0.1559174571011332,0
/etc/locate.rc,4.901181191767393,0,0,832,8,1.0,0.17143616842349307,0
/etc/nfs.conf,4.20233009230464,0,0,43,8,-0.6185192079407614,0.22268909319194063,0
/etc/asl.conf,4.809518081445985,0,0,1051,8,-0.40678824924899926,0.2532027276944136,0
/etc/rc.netboot,5.099977676214292,0,0,5264,8,0.0,0.24673761880251815,0
/etc/hosts,4.4874578537118435,0,0,213,8,-0.1979319547899303,0.26081986786899863,0
/etc/pf.os,5.490761427172554,0,0,28311,8,0.0,0.16071015236934372,0
/etc/ntp.conf,3.73215889136457,0,0,22,14,-0.6229302695801731,0.16783006642310622,0
/etc/rpc,4.860092209833664,0,0,1735,8,-0.18248311195965985,0.26194407782286,0
/etc/com.apple.screensharing.agent.launchd,3.2893470813414307,0,0,82,8,0.0,0.10610561392840279,0
/etc/protocols,5.314455679009897,0,0,6393,8,-0.13520275065650625,0.23588537606202797,0
/etc/man.conf,5.094226374789227,0,0,2451,8,-0.1127174732882185,0.2524710077472131,0
/etc/services,4.683625659077005,0,0,678260,8,6.684486924668936,-0.20624724817524376,1
/etc/passwd,5.001001180401116,0,0,9196,8,-0.10675130095003575,0.24021677071701708,0
/etc/zprofile,4.7160253180334735,0,0,255,8,-0.19750563981038277,0.26096476149056846,0
/etc/afpovertcp.cfg,4.791316206735131,0,0,515,8,0.0,0.2582591082867268,0
/etc/newsyslog.conf,4.789694622359886,0,0,1318,8,-0.3507047512621932,0.25427032242183056,0
/etc/mail.rc,4.316411021535374,0,0,106,8,-1.0,0.14339392896700587,0
/etc/notify.conf,4.402153972663677,0,0,557,8,-0.5105532230523033,0.2342798237872975,0
/etc/ssl/cert.pem,5.885543477552293,0,0,333483,8,0.0,-0.12108071000782195,1
/etc/ssl/x509v3.cnf,5.227121303336379,0,0,1006,8,1.0,0.1585395329233391,0
/etc/ssl/openssl.cnf,4.9152282106948855,0,0,745,8,-1.0,0.16951124513927884,0
/etc/racoon/racoon.conf,4.918167762598501,0,0,3587,8,0.1258999563485293,0.24374977418583782,0
/etc/snmp/snmpd.conf.default,4.984179601077699,0,0,16166,8,1.0374322647994723,0.16470614233673647,0
/etc/snmp/snmpd.conf,4.984179601077699,0,0,16166,8,2.768125878356144,0.07244297898630514,0
/etc/paths.d/homebrew,3.5724312513221195,0,0,18,15,-0.19991127433782963,0.1790108879366581,0
/etc/paths.d/10-cryptex,4.216699696458013,0,0,224,8,-0.19782030086671548,0.25385612509250705,0
